adult,budget,popularity,release_date,revenue,runtime,video,vote_average,vote_count,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752,10770,US_production_countries,GB_production_countries,JP_production_countries,FR_production_countries,CA_production_countries,DE_production_countries,KR_production_countries,other_production_countries,en_spoken_languages,es_spoken_languages,ja_spoken_languages,fr_spoken_languages,it_spoken_languages,de_spoken_languages,ko_spoken_languages,zh_spoken_languages,ru_spoken_languages,cn_spoken_languages,other_spoken_languages,en_original_language,es_original_language,fr_original_language,ja_original_language,ko_original_language,other_original_language,status_In Production,status_Planned,status_Post Production,status_Released,status_Rumored,homepage_bool
False,0,204.064,2023.0,0,86,False,6.604,91,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,1000000,195.837,2022.0,0,120,False,7.541,381,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,237000000,198.952,2009.0,2923706026,162,False,7.569,29132,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,False,1,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,180.81,2022.0,0,101,False,5.831,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,0,218.307,2018.0,2614006,98,False,5.0,797,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,173.662,2022.0,0,91,False,7.791,289,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,15800000,194.561,2020.0,503063688,117,False,8.26,3163,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
False,220000000,230.137,2023.0,0,144,False,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True
False,0,178.889,2022.0,0,105,False,7.892,1289,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,319.848,2023.0,0,88,False,7.3,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,200000000,194.262,2022.0,952224986,126,False,7.375,7475,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,1,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,True
False,50000000,186.229,2021.0,253000000,102,False,7.639,8232,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,171.873,2023.0,0,76,False,6.333,12,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True
False,10000,183.67,2022.0,0,88,False,5.317,126,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,185000000,187.476,2022.0,770945583,177,False,7.709,7997,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,65000000,176.775,2022.0,0,100,False,7.787,5500,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,175.449,2023.0,0,99,False,7.173,124,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,169.865,2023.0,0,80,False,5.909,44,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,179.485,2022.0,0,104,False,6.726,1396,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True
False,0,165.566,2023.0,0,96,False,6.575,87,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,216.228,2023.0,0,113,False,6.6,64,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,142.813,2023.0,0,85,False,5.977,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,300000000,192.31,2018.0,2052415039,149,False,8.261,26942,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,167.303,2022.0,0,45,False,7.254,1418,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,50000000,177.766,2022.0,91000000,135,False,7.751,1493,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,158.164,2022.0,0,98,False,5.408,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
False,0,176.726,2022.0,0,102,False,6.536,473,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,17000000,157.423,2022.0,216135048,115,False,6.766,2049,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,160.991,2022.0,0,88,False,5.978,68,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,180000000,187.548,2005.0,745013115,143,False,7.119,9552,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,163.574,2023.0,0,105,False,6.328,169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,169.139,2022.0,0,102,False,6.7,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
False,28000000,191.095,2023.0,29637811,98,False,6.735,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,281.176,2022.0,0,96,False,6.9,65,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,190000000,161.852,2022.0,18879922,100,False,7.468,4191,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,1,0,0,1,1,0,1,False,True,False,False,False,False,False,False,False,False,True,False,True
False,85000000,153.193,2022.0,939628210,87,False,7.43,2851,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,156.305,2023.0,811467,96,False,5.906,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,163.753,2011.0,0,10,False,6.654,26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False
False,0,276.968,2023.0,0,85,False,7.9,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
False,0,141.547,2022.0,0,90,False,6.5,70,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,0,210.6,1990.0,0,88,False,6.091,33,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False
False,24000000,148.242,2022.0,140041405,114,False,6.74,2445,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,170000000,141.082,2014.0,772776600,121,False,7.904,26075,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,176.297,2023.0,0,98,False,6.279,462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True
False,85000000,156.136,2021.0,406000000,110,False,7.951,3704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,160000000,193.2,2023.0,0,124,False,6.213,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,135.82,2022.0,0,90,False,6.431,58,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,1,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,0,159.5,2022.0,0,112,False,6.454,742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True
False,1261569,158.032,2022.0,0,91,False,7.3,308,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,144.664,2022.0,0,98,False,5.787,326,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,136.936,2023.0,0,137,False,6.935,260,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True
False,150000000,161.116,2021.0,432243292,132,False,7.611,8095,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,150.25,2022.0,0,87,False,7.035,1528,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,32000000,178.535,2023.0,3800000,129,False,7.91,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,164.793,2022.0,0,47,False,6.8,236,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,136.984,2021.0,0,100,False,5.0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
False,0,142.23,2023.0,0,72,False,6.1,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,0,130.51,2023.0,0,90,False,6.955,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,20000000,148.248,2022.0,0,147,False,7.754,2729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,False,1,0,0,1,0,1,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True
False,3500000,196.346,2011.0,10308238,105,False,4.932,96,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False
False,0,114.778,2022.0,0,100,False,7.017,30,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
False,50000000,141.925,2022.0,108961677,126,False,7.896,1270,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,120.445,2022.0,0,93,False,4.954,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False
False,20000000,142.622,2022.0,75734910,112,False,7.534,1432,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,23000000,168.019,2022.0,4311284,126,False,7.149,379,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,131.132,2022.0,0,65,False,1.667,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False
False,0,129.461,2023.0,0,80,False,4.7,13,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,0,127.865,2022.0,0,4,False,5.288,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,35000000,143.223,2022.0,0,117,False,8.22,2274,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,146.622,2022.0,17288993,136,False,8.424,289,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,True
False,100000000,156.22,2023.0,0,0,False,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True
False,0,239.159,2023.0,673556758,157,False,5.9,66,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False
False,0,122.824,2023.0,0,84,False,6.337,89,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,126.009,2023.0,0,118,False,6.63,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,125000000,134.239,2001.0,976475550,152,False,7.914,24793,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,20000000,131.355,2014.0,88761661,101,False,7.409,17408,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,110000000,141.606,2021.0,506863592,97,False,6.864,8812,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,134.865,2022.0,1843824,96,False,6.149,84,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True
False,0,115.095,2023.0,0,95,False,7.1,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,0,148.032,2009.0,0,93,False,6.1,85,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,False,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False
False,25000000,165.199,2011.0,216639112,146,False,8.197,7290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,140.458,2023.0,0,85,False,6.054,294,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,50000000,137.603,2022.0,104088441,106,False,7.3,420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,210000000,147.68,2014.0,1104054072,165,False,5.91,7315,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,126.139,2022.0,0,87,False,5.835,236,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,142.998,2023.0,0,98,False,6.833,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,True
False,0,125.406,2022.0,1891519,104,False,5.603,73,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,0,132.025,2013.0,0,0,False,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True
False,0,139.805,2021.0,0,106,False,6.582,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True
False,0,118.792,2023.0,0,85,False,6.467,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,2500000,121.436,2022.0,0,86,False,6.547,255,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,106.092,2023.0,0,0,False,8.037,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False
False,60000000,121.486,2009.0,124600000,100,False,7.833,6617,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,119.767,2022.0,0,100,False,6.167,75,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1,1,0,0,0,1,0,1,0,0,False,False,False,False,False,False,True,False,False,False,True,False,True
False,0,129.312,2022.0,0,120,False,6.943,836,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,119,127.879,2022.0,0,119,False,8.33,453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False
False,5000000,109.741,2022.0,5954938,88,False,5.7,789,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,155.89,2023.0,0,112,False,6.583,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,113.635,2022.0,0,114,False,8.014,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,0,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,150000000,130.694,2018.0,530517320,113,False,6.218,6457,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,1,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,129.65,2023.0,0,94,False,6.209,79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True
False,130178,127.059,2023.0,0,0,False,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True
False,14000000,118.738,1990.0,463406268,119,False,7.446,7155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,0,121.724,2022.0,56000000,93,False,6.791,1110,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
False,0,125.264,2019.0,0,90,False,7.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,17500000,126.246,1979.0,23438120,156,False,5.991,669,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False
False,60000000,143.012,2001.0,487853320,90,False,7.724,15365,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True
