budget,popularity,revenue,runtime,vote_average,vote_count,release_date,12,14,16,18,27,28,35,36,37,53,80,99,878,9648,10402,10749,10751,10752,10770,homepage_bool
130000000,34.309,379014294,138,5.608,3444,1998.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False
0,28.431,0,0,0.0,0,2015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
24000000,34.307,155929020,101,6.834,3061,2006.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,47.624,0,117,7.3,10,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
20000000,24.663,0,97,7.819,281,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
20000000,33.875,23384502,100,6.723,1341,2021.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
35000000,41.755,81093313,91,5.833,3340,2016.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
2800000,29.125,0,126,7.741,501,2022.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,True
100000000,34.698,214104620,140,6.677,4030,2009.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False
125000000,32.246,362637473,138,5.649,5735,2014.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,32.842,44852,88,5.909,384,2008.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
39200000,29.292,86758912,127,6.898,8706,2013.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
3000000,32.343,67790117,120,7.8,417,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,40.022,0,94,5.3,6,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
85000000,35.634,450717150,116,7.424,10496,2001.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True
45000000,41.284,76014335,105,6.243,3377,2008.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,True
0,27.83,0,60,6.688,8,2018.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,True
110000000,31.233,293329073,100,6.4,5000,2010.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,True
116000000,34.028,178127760,108,6.167,1629,1997.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
27000000,35.826,20158808,102,7.19,3593,1984.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,28.662,0,90,4.613,53,2004.0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,True
0,31.821,0,74,6.973,392,2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
150000000,35.271,301970083,99,5.71,3829,2012.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,23.769,0,87,6.909,11,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,28.59,0,96,5.959,938,2021.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,True
0,29.474,0,124,6.9,79,2022.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
0,35.334,0,116,6.4,1606,2021.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,True
66000000,30.963,99318987,122,6.657,6238,2004.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
150000000,31.513,314432665,81,5.88,3520,2005.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,32.562,678604,106,6.325,1106,2013.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True
0,33.771,0,85,5.6,7,2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
75000000,27.756,196482882,99,6.836,6531,2004.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,28.809,0,111,7.374,1469,2017.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,False
0,37.452,0,76,6.687,804,2010.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
6000000,37.161,57615777,95,7.056,3739,2019.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,True
55000000,34.65,307077295,117,7.903,8944,2006.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
15000,47.117,23000,86,6.5,25,2022.0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,False
38000000,25.32,207283925,106,6.953,8930,2001.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
25000000,31.398,156822020,138,7.744,5822,2003.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,False
30000000,31.899,176586701,118,6.888,5609,2017.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
16000000,39.937,53478166,97,7.573,7167,1999.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,30.159,33457923,138,7.782,373,2021.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
34000000,33.952,52300000,120,7.143,3866,2020.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,35.288,0,91,7.5,140,2011.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,34.235,0,75,6.77,891,2000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,24.829,0,101,6.073,427,2022.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,27.553,0,116,8.075,354,2021.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,42.042,0,0,3.0,2,2023.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
137000000,32.476,245360480,138,5.53,5246,2003.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
10000000,29.731,102952888,92,6.205,3192,2017.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,False
0,29.692,0,83,5.0,12,2013.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
120000000,31.125,167977596,100,4.413,5539,2015.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
25000000,30.524,72629670,95,5.52,1346,2015.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
18300000,31.276,125983972,139,8.113,830,2017.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
30000000,29.771,174600318,100,8.055,13410,2014.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
75000000,35.667,86468162,121,6.809,1978,2003.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False
6000000,36.668,27165581,111,7.103,744,2005.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
5000000,30.966,0,63,7.331,1705,2007.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,True
120000000,32.803,649398328,142,6.552,11988,2002.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
40000000,36.911,186167139,82,5.595,2844,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
13000000,39.759,329398046,108,7.666,13264,2010.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,31.022,0,97,6.755,483,2020.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False
40000000,31.211,43070915,115,6.397,7797,2018.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,29.775,0,83,6.7,199,2021.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False
17000000,35.001,136621271,104,6.46,2528,2014.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
105000000,41.298,351040419,143,7.382,11276,2013.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
12000000,30.448,33213241,106,6.7,2312,2015.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,True
0,32.49,0,74,6.003,1040,2002.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
0,30.239,54639553,104,6.345,1775,2002.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,26.03,2118582,83,5.5,220,2022.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
0,30.914,0,110,7.253,1588,2021.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
3300000,34.587,30641770,130,8.422,6483,2002.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
9500000,27.937,111584787,117,6.551,1881,1967.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,24.143,0,70,10.0,1,2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,29.496,26000000,112,7.042,918,2020.0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,True
28000000,32.111,58834384,114,6.317,2562,2014.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,False
0,24.439,0,95,5.8,22,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,30.729,17400000,82,7.218,444,2004.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,29.994,0,90,8.278,1302,2020.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
35000000,33.182,194564672,121,7.199,6044,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,20.932,0,84,6.773,22,2022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,False
70000000,33.166,0,94,6.625,16,2023.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,True
0,26.225,0,98,0.0,0,1983.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,30.073,0,117,5.8,485,2023.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
0,32.0,63501160,122,7.87,590,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True
0,36.577,0,109,7.115,131,2023.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
0,25.977,1252637,118,7.451,184,2022.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True
15000000,35.416,74714298,92,7.383,5962,1988.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
2000000,32.968,572809,108,6.509,1967,2010.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True
150000000,34.228,0,128,6.344,4226,2019.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,True
24000000,33.365,99965753,89,6.082,2934,2007.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
19000000,38.362,61389680,114,7.515,5110,1985.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
130000000,30.414,61648500,96,5.823,3617,2013.0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,True
140000000,46.284,173469516,117,6.317,4607,2019.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,True
0,36.899,0,80,4.522,23,1971.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,33.026,0,87,9.0,1,2023.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,True
1000000,26.7,8556940,91,5.6,658,1993.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
30000000,34.723,1015760,114,6.36,807,2021.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
70000000,34.845,218613188,99,7.242,3542,1998.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
70000000,25.968,70060492,117,6.721,1867,2021.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,True
0,32.618,0,106,7.707,278,2021.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True
90000000,26.645,188133322,114,7.169,6948,2013.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
40000000,32.341,30925690,137,6.207,2496,1984.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
135000000,32.091,245623848,112,6.001,3139,2016.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,True
60000000,34.539,469160692,100,7.41,7039,2014.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True
0,30.385,0,87,5.378,37,2022.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
40000000,34.328,71508440,108,6.6,2299,2011.0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
0,23.416,0,103,6.7,57,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
0,28.422,7449778,97,6.899,143,2013.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,30.918,0,77,6.811,949,2001.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
20000000,33.618,41627431,115,6.756,2099,2008.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,29.413,0,77,5.4,4,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
70000000,32.423,297718711,111,6.988,7593,2018.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,True
0,29.757,6999027,102,7.054,196,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,28.004,0,99,4.625,4,2023.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
50000000,29.344,30000000,145,7.7,1962,2021.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
75000000,33.163,132274484,110,5.795,2422,2011.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
22000000,33.808,424208848,181,7.854,3717,1990.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
0,32.122,0,90,5.4,7,2015.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
30000000,38.356,90810892,99,6.4,3256,2009.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,22.489,0,67,5.0,3,1986.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,30.334,0,88,6.3,31,2016.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,24.66,0,64,0.0,0,2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,29.99,0,81,5.667,3,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,25.734,0,128,7.908,60,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
3000000,25.595,0,70,7.887,322,2015.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,False
60000000,27.142,95396573,130,6.435,4223,2013.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,True
75000000,36.437,248118121,106,7.134,8403,2000.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False
0,26.747,0,97,5.5,94,2022.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,False
0,23.429,0,101,6.386,114,2022.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
4000000,28.126,21591034,124,7.265,430,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,26.468,0,126,7.992,240,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,28.536,2478806,112,6.846,1245,2014.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
31500000,23.633,14708696,113,6.16,1547,2016.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,False
0,30.641,0,132,7.726,4730,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True
200000000,34.826,321669741,140,6.4,4145,2010.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
130000000,40.323,273339556,147,6.592,4806,2003.0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,True
0,25.302,0,100,4.75,6,1995.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
150000000,39.172,599045960,144,7.535,9736,2006.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,45.44,1681521,98,7.583,1323,2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
41000000,29.719,242875078,111,7.125,6492,2002.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True
2000000,38.767,2381087,102,7.386,1722,1995.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
0,27.877,0,91,5.5,13,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
15000000,27.623,0,87,6.25,711,2017.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
0,26.872,0,80,0.0,0,2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
3000000,38.315,108981275,133,8.423,9388,1975.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
41000000,34.997,3902761,101,6.81,50,2023.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,True
50000000,34.613,119137784,124,6.628,1317,2002.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
65000000,36.913,39407616,102,6.365,3442,2014.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,True
0,28.649,0,0,0.0,0,2024.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,True
75000000,37.81,224012234,116,6.716,3631,1997.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
43000000,31.611,158674180,117,6.601,3637,2013.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,False
100000000,36.26,314975955,103,6.315,6128,2012.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,False
23000000,33.259,149480483,94,7.633,2462,2010.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
73000000,28.558,349779543,97,6.198,3275,2016.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
0,29.355,0,162,7.738,191,2010.0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,True
100000000,32.961,83869818,129,6.17,4144,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
125000000,41.304,198802074,118,5.98,4998,2012.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,True
15000000,29.553,59389433,107,7.414,3816,2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
15000000,45.263,61399552,99,7.104,1312,1983.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,34.61,0,92,5.471,17,1974.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,30.105,0,111,6.7,101,2017.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
90000000,36.748,429632142,143,7.658,10270,2000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,27.421,0,88,6.572,195,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,24.267,0,90,4.6,30,2021.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,28.093,2325035,100,6.859,719,2012.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
25000000,27.29,23580000,97,6.282,1606,2010.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,True
175000000,35.593,148675066,126,6.536,5228,2017.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True
115000000,35.24,286140700,109,6.493,8043,2013.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,False
40000000,26.935,97984015,104,6.708,5162,2011.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
23000000,27.121,44000000,112,6.849,769,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,True
6000000,32.199,7500000,114,7.783,11228,2001.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False
68000000,27.729,96976270,131,7.393,3164,2001.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
0,29.007,0,82,4.806,31,1977.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
130000000,33.529,301913131,92,5.589,7209,2007.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,True
0,33.48,0,46,7.593,1769,2013.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
215000,27.277,193355800,85,5.993,4554,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,True
0,24.092,1792816,56,7.032,157,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
20000000,37.122,53000000,105,7.716,11785,1990.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
75000000,29.721,262511490,91,6.422,4089,2005.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,False
15000000,32.77,90404800,116,7.191,2850,1983.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,True
1200000,38.069,2859750,99,8.1,12972,1992.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
0,35.917,0,74,1.5,2,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
0,34.162,0,102,4.8,53,2013.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
0,27.224,0,66,6.75,4,2018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
0,28.846,0,103,6.263,310,2021.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
18000000,34.101,538400000,124,8.393,15378,1980.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
15000000,39.565,125212904,93,7.469,5476,1982.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,True
2000000,32.767,6666618,81,6.475,81,2021.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
58000000,32.909,316800000,135,7.855,9254,2001.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
0,36.569,0,98,6.246,287,2019.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
0,19.215,0,84,6.077,136,2022.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,True
2011799,29.904,252207,92,5.24,1907,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
175000000,33.965,251410631,101,6.657,3277,2020.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
6000000,29.56,0,114,6.995,756,2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True
38000000,31.998,119723358,100,5.568,1941,2002.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,False
0,27.377,0,105,6.516,628,2022.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,True
30000000,30.196,116643421,97,6.0,2231,2003.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
65000000,29.499,235666219,120,6.826,5547,2015.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,True
31500000,33.244,150000000,147,8.28,7240,1979.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True
67000000,31.009,49169594,94,6.17,3008,2020.0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,True
0,29.707,0,28,6.798,47,2016.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
0,29.512,0,83,7.552,29,2023.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
45000000,34.087,20350754,131,5.53,1035,1995.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
19000000,28.238,91509154,97,5.742,2267,2009.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
10000000,30.994,259900000,106,6.544,4237,2018.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True
40000000,29.844,216601214,135,7.905,5496,2019.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,True
110000000,32.183,169801921,107,6.065,7437,2017.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
3849408,19.09,0,100,5.7,14,2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
6000000,35.021,42721196,89,6.813,609,1987.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False
60000000,34.873,137587063,96,7.3,4263,2007.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True
20000000,25.717,14946150,96,6.54,615,2002.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
9000000,29.72,81705746,99,6.12,2221,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
44000000,24.962,71000000,248,7.075,628,1963.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
9500000,30.208,30862156,111,6.889,515,1995.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,False
20000000,28.006,149281606,91,5.309,952,2008.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,False
24000000,28.254,0,69,6.055,589,2006.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False
