budget,popularity,revenue,runtime,vote_average
130000000,40.751,276572938,135,6.21
100000000,40.727,171720398,143,7.526
63000000,26.707,920100000,127,7.934
3000000,26.369,0,100,6.465
0,19.938,0,90,6.7
0,24.785,0,88,7.439
125000000,29.811,240697856,115,5.422
21000000,25.461,236412453,122,7.124
0,24.199,0,96,0.0
35000000,24.107,115664037,95,5.5
0,23.856,0,75,6.609
2800000,28.951,10000000,133,6.0
15000000,26.006,24121245,115,7.104
45000000,24.312,72381712,152,7.149
1200000,34.195,59567035,110,7.003
0,26.845,0,71,4.667
20000000,27.341,9771658,89,6.588
0,40.502,0,88,6.0
0,18.495,0,80,5.2
26000000,27.49,181096164,84,6.551
130000000,23.34,119269486,124,5.864
0,28.812,0,95,5.781
7350000,25.61,10911075,156,7.214
110000000,33.937,215294342,165,7.157
55000000,28.84,203427584,121,6.81
0,40.454,0,104,0.0
25000000,33.787,77278331,117,6.558
11500000,30.932,57469467,103,6.598
40000000,30.781,68766121,113,5.908
20000000,28.78,44093316,105,6.332
3000000,26.078,0,99,7.019
0,29.726,0,105,7.25
35000000,29.029,116980662,97,6.437
100000,34.675,0,96,6.325
0,29.095,1054290,83,5.799
90000000,22.29,28588425,93,7.137
36000000,25.633,433888866,136,7.507
0,26.087,1035734,87,5.963
0,24.49,0,79,7.0
33000000,29.774,312016928,95,6.265
0,27.692,0,56,7.3
0,26.179,0,89,6.88
3720000,40.331,0,197,0.0
0,25.086,0,95,6.313
0,40.313,0,100,3.9
0,25.546,0,83,0.0
25000000,29.15,5148503,98,5.103
0,31.067,0,105,6.575
1000000,25.066,34522221,129,7.569
0,26.511,0,81,6.456
0,39.639,0,91,6.25
40000000,31.822,31672678,121,6.847
2000000,27.337,34561,109,6.8
22000000,28.733,0,97,6.402
0,22.799,0,118,6.87
0,31.994,0,121,7.0
14479740,23.036,0,105,7.447
40000000,21.491,244527583,119,7.464
5700000,24.306,19300483,110,7.45
6000000,23.504,5849647,84,7.151
0,23.876,0,62,5.5
0,26.318,0,84,7.315
50000000,24.701,100605135,125,6.543
42000000,28.421,107670357,108,6.177
245000000,32.952,880674609,148,6.53
0,29.144,0,80,5.0
30000000,26.046,163644662,85,6.907
5860000,18.295,12000000,111,7.088
0,30.633,0,61,4.667
0,26.055,0,91,6.663
115000000,28.048,164989338,114,6.3
0,30.379,0,98,7.288
0,22.778,0,90,6.702
27000000,21.294,0,100,6.94
0,21.562,0,105,7.196
100000000,35.691,242988466,90,6.604
0,40.015,0,90,0.0
4000000,32.693,30000000,107,8.124
5000000,25.286,0,110,7.365
58000000,27.738,100541806,104,6.418
163000000,31.234,174822325,119,5.583
15050245,30.482,1062878,115,7.109
70000000,23.48,309457509,116,6.076
5000000,32.779,5380118,166,8.294
32000000,26.028,82343495,129,7.444
130000000,24.03,243843127,100,5.197
0,24.802,0,104,5.051
0,22.846,0,121,7.61
37500000,25.48,125000000,126,7.132
100000000,32.12,347512318,131,6.601
80000000,26.169,250200000,88,6.839
60000000,21.77,107139399,90,7.0
50000000,28.515,113309743,115,5.567
54000000,39.801,132511035,132,7.899
5000000,26.768,23507567,121,6.191
20000000,26.37,256067149,116,6.977
20000000,23.979,349757,88,4.146
0,23.689,0,85,6.5
65000000,30.854,261317921,113,7.278
18000000,29.622,103215094,120,7.47
0,35.459,22586863,101,6.397
0,23.126,0,91,5.841
57000000,33.402,58055768,115,6.668
0,21.447,0,61,7.3
0,22.515,4834952,95,6.4
0,24.004,74223861,108,7.511
85000000,27.653,48000000,112,7.462
45000000,29.048,104876233,122,7.471
0,25.501,0,113,7.874
14000000,27.909,82468705,108,8.055
0,28.774,0,112,7.018
2000000,30.449,14674076,101,6.558
0,22.995,12307555,61,8.0
60000000,18.995,104391623,98,5.7
0,21.454,0,107,7.3
7000000,20.993,0,116,7.364
70000000,28.76,0,113,5.6
0,27.842,0,65,5.8
38000000,27.447,25754775,133,7.397
0,30.239,67308282,82,6.766
24000000,28.69,87135520,88,6.576
0,24.991,0,89,6.251
33000000,24.441,140470746,99,6.923
0,18.565,0,110,5.833
8000000,29.987,130442786,126,7.176
11000000,26.137,68234154,87,6.251
0,23.753,0,87,8.442
40000000,25.005,0,140,7.405
10000000,23.471,80340218,96,6.839
1000000,24.682,14575193,93,6.897
0,28.499,0,113,6.878
19597380,22.517,10247262,126,6.7
45000000,36.725,136885767,89,5.166
0,21.587,0,48,6.3
31000000,27.173,27388767,96,6.43
0,39.397,0,59,6.0
100000,39.302,0,71,4.5
0,21.969,0,51,6.989
0,25.76,0,107,5.9
15000000,31.316,60629159,96,7.38
0,24.173,0,130,5.511
0,31.839,0,98,8.2
0,24.961,0,97,6.683
0,28.305,0,89,5.321
32000000,27.457,27635305,111,6.99
40000000,29.756,672806292,107,7.942
0,22.907,41162041,112,7.844
24000000,26.61,64414761,139,6.868
38000000,28.153,321682600,96,6.491
90000000,23.656,233755553,92,6.007
80000000,26.152,102338515,95,5.529
0,21.513,0,91,6.515
35000000,28.947,68349884,91,5.9
85000000,31.447,222231186,88,6.135
0,22.706,0,110,7.018
10000000,32.321,1600000,112,7.995
10000000,28.142,3424648,109,6.684
0,22.68,0,61,6.545
13000000,35.639,53424681,102,7.287
0,29.356,0,101,6.389
9000000,27.639,70000000,170,7.986
0,23.713,0,87,7.518
90000000,31.138,63523283,113,5.296
3500000,29.936,0,75,6.742
4500000,28.382,58853106,104,6.162
0,17.836,0,113,7.0
30000000,31.382,108979549,104,6.137
18000000,26.78,151927281,104,7.151
878000,29.88,10462500,102,8.173
5000000,27.6,431020,88,6.066
0,26.95,0,101,7.824
40000000,26.629,149295601,121,7.43
200000000,34.625,589580482,106,6.31
0,23.172,0,50,6.8
50000000,38.927,72617068,122,7.3
0,23.137,9458590,116,7.068
0,22.42,0,25,7.07
150000000,29.171,128388320,111,5.966
12000000,29.966,56631572,97,7.3
0,34.088,0,134,6.767
0,20.443,0,85,5.934
0,28.21,0,74,0.0
15000000,28.011,20271129,147,7.832
0,25.993,0,22,7.01
0,25.22,0,101,5.1
50000000,27.931,111476513,106,6.566
0,26.389,0,67,1.5
5000000,36.409,4842699,121,6.089
26000000,22.654,17496992,108,6.739
25130430,29.656,90747520,158,7.548
85000000,26.502,160388063,120,6.75
15000000,28.151,15121165,112,7.224
30000000,29.15,58228460,85,2.9
0,18.607,0,113,6.269
38000000,25.548,34148750,102,6.993
215000000,26.3,260502115,149,6.09
145000000,24.099,272912430,92,6.73
28000000,27.051,133346506,131,7.337
0,27.166,150123320,130,7.2
16000000,29.693,45361000,130,7.572
0,37.548,527000000,107,7.459
16500000,26.041,67711748,94,6.549
2800000,27.34,26000000,131,8.065
63000000,28.342,112000000,146,6.676
60000000,22.89,87812371,127,6.789
10000000,24.888,9679739,99,5.822
0,29.323,0,100,4.9
0,22.886,600000,93,7.483
0,19.164,0,165,7.192
0,29.047,0,80,6.1
11000000,22.633,2807854,98,6.258
0,25.727,0,46,5.7
0,22.741,21041950,95,7.3
11700000,22.472,13128530,93,6.1
0,38.552,0,93,5.9
0,26.25,0,76,5.852
0,31.013,0,97,3.0
0,25.151,3492269,105,7.137
5000000,28.06,11800000,128,7.584
6000000,27.591,33224654,91,6.11
10000000,26.136,0,91,6.678
30000000,25.129,65742992,108,6.875
17000000,22.881,29789000,113,6.056
0,27.437,0,0,7.0
19000000,28.133,17665000,103,6.744
0,22.626,0,22,7.0
32000000,27.374,83615414,107,5.518
0,27.07,20000000,87,8.4
55000000,27.468,149022650,104,6.762
0,21.428,0,82,4.5
0,29.319,55060661,117,8.238
0,21.44,0,115,8.5
10800000,27.517,113864059,92,6.154
15000000,21.52,110216998,104,6.977
13500000,26.813,201965915,93,6.614
50000000,35.365,145079584,118,7.252
0,28.661,5800000,141,7.9
0,21.276,0,68,4.4
25000000,27.259,49042224,87,6.046
0,20.801,0,0,5.909
60000000,31.209,137551594,106,6.634
37000000,28.453,215394738,108,6.532
0,23.616,0,0,0.0
10000000,29.153,12827813,90,7.4
10000000,27.353,19551067,94,6.302
50000000,29.001,71992655,92,5.133
0,24.558,9900000,108,7.999
0,22.151,0,0,0.0
60000000,26.601,58072119,105,5.1
6000000,26.649,103082380,139,7.567
19000000,28.249,108047131,90,6.11
0,28.048,0,85,7.199
0,20.865,0,30,6.682
0,25.352,4522950,100,6.781
35000000,21.295,209838559,98,6.563
0,22.604,0,85,6.27
48000000,24.751,120989656,118,7.547
40000000,26.591,134734481,113,6.674
23000000,27.431,79799880,101,6.476
30000000,25.638,102616183,129,7.651
0,22.438,0,0,5.5
1250000,28.096,6149983,99,5.19
5000,26.456,0,71,3.2
12000000,28.341,14394097,123,7.022
48000000,27.229,73279888,118,6.5
60000000,31.241,197183546,89,6.309
30000000,24.591,44516999,121,6.983
0,21.346,0,82,8.273
0,28.238,0,179,7.418
0,38.093,0,104,6.818
19000000,29.779,141407024,119,6.783
21700000,27.611,0,107,6.472
25000000,24.68,20796847,93,6.55
20000000,27.98,49779728,104,6.435
11000000,29.435,44998252,107,7.429
0,16.863,0,84,6.242
200000000,24.528,491868548,130,5.897
0,26.127,0,35,7.1
2500000,38.016,124881062,110,7.353
125000000,27.168,552639571,124,6.502
7500000,28.922,32392047,104,6.791
6000000,29.471,30000000,130,7.923
0,21.775,60487945,96,7.284
78000000,26.269,179265204,110,5.956
36000000,22.876,0,88,7.547
2000000,28.567,346300,207,8.463
0,23.341,0,90,7.46
5000000,24.818,207039844,94,5.9
56000000,27.816,198636868,95,6.054
0,27.325,0,68,6.6
0,21.53,0,109,5.7
11000000,25.514,34900000,89,5.312
0,31.939,0,83,4.2
150000000,27.816,215283742,109,6.099
0,28.024,0,98,7.314
0,19.773,0,85,3.5
0,24.505,0,178,8.234
0,31.505,0,81,7.23
38000000,27.657,90247624,123,7.709
0,22.113,0,98,7.548
0,25.477,0,92,7.4
35000000,27.004,46216641,118,6.011
0,22.486,0,100,7.441
33000000,25.0,49100000,112,6.125
11000000,30.546,21502976,81,7.273
0,33.077,0,74,3.0
14000000,29.597,178043761,134,7.804
0,21.565,0,60,7.042
0,29.045,0,23,6.962
15000000,31.444,37697773,89,5.517
0,17.808,0,93,5.096
0,21.159,0,98,4.9
6500000,30.991,0,104,5.799
0,20.818,0,97,4.729
30000000,32.889,117932401,126,7.779
70000000,30.335,300855000,142,6.827
10000000,34.884,33697647,91,7.246
0,20.477,0,116,6.1
0,27.232,0,85,6.451
0,31.181,0,78,7.375
0,37.603,0,71,5.0
9000000,23.479,24922237,107,7.029
1000000,37.601,51525171,98,7.758
4000000,21.88,14759148,115,8.069
0,24.525,0,0,0.0
70000000,28.625,240031094,124,6.919
0,19.049,0,88,7.797
0,25.728,0,82,5.961
0,20.028,0,77,5.2
0,21.726,0,85,5.783
0,25.292,0,93,6.667
15000000,24.277,77947607,120,7.067
2000000,30.821,9250000,154,7.4
40000000,22.068,88000000,125,7.214
0,22.266,0,70,6.563
1000000,25.27,37034514,112,8.359
0,24.02,0,72,6.734
17000000,26.666,19300000,90,4.531
76000000,19.6,236350661,108,6.48
10000000,28.768,150000000,89,6.9
0,20.264,0,81,7.7
0,36.652,0,90,4.917
3500000,28.51,0,69,6.248
11000000,22.212,252909177,117,6.569
0,25.024,0,89,5.898
0,25.759,0,68,6.61
79000000,27.011,149673788,91,4.336
100000000,30.661,170432927,107,6.28
0,32.465,0,113,7.943
0,20.776,1753826,80,6.941
18500000,27.555,10680275,118,7.225
3180000,31.754,9644124,130,8.259
16000000,22.722,4796993,137,6.182
20000000,28.03,19754272,139,6.695
50000000,23.698,60209334,107,5.678
39000000,29.3,38869464,119,7.367
0,22.03,0,108,6.429
0,17.663,0,109,5.354
0,27.015,0,0,0.0
0,20.255,0,111,6.915
125000,25.993,0,97,7.256
32000000,33.942,89083229,87,6.305
0,37.111,0,74,5.224
110000000,25.342,213700000,170,7.2
50000000,31.047,216909830,86,5.503
2800000,27.099,26279000,87,5.793
70000000,27.234,277448382,124,5.911
51000000,30.189,149270999,116,6.585
0,28.063,0,95,5.1
0,19.303,0,67,7.479
3500000,25.137,6500000,98,7.24
12000000,28.335,78756177,86,7.232
40000000,27.236,141069860,114,6.148
38000000,26.234,266614059,117,6.328
0,25.485,10200000,96,6.5
26000000,26.684,160846332,97,6.448
20000000,30.641,17500000,96,5.121
0,26.757,0,94,5.9
3000000,21.431,19472057,86,6.211
25000000,29.191,8808611,110,5.64
35000000,32.988,62832209,109,6.63
0,20.266,0,41,8.1
0,21.5,0,91,6.551
15000000,26.48,378410542,120,7.733
0,27.451,0,89,4.8
5000000,22.228,12666449,100,5.678
6000000,31.973,138530565,120,7.746
60000000,29.426,205754447,99,6.173
0,21.619,0,85,6.609
0,26.785,0,0,0.0
31000000,26.173,161772375,138,6.806
0,21.078,0,90,5.7
0,27.473,0,121,6.926
0,23.257,0,114,6.971
5500000,32.224,24340302,125,7.848
0,20.977,0,82,6.882
0,34.204,0,90,6.6
25000000,25.014,411006740,129,6.667
0,20.339,396003,99,5.8
115000000,25.412,274703340,100,5.872
100000,27.711,10178331,111,7.519
0,27.569,0,92,4.25
0,36.946,0,104,6.375
16000000,29.159,66468332,89,5.779
35000000,25.96,93251121,109,6.277
8300000,26.373,2836382,104,6.7
31000000,26.456,134095253,156,7.767
0,25.909,16184,103,3.739
5000000,24.504,8493728,83,4.341
60000000,23.702,80767884,90,6.917
0,26.756,7589829,97,6.981
110000000,21.075,303144152,116,6.93
12000000,26.449,42931041,88,6.625
0,23.514,0,91,5.4
80000000,27.94,516642939,115,6.225
117000000,29.142,261989769,109,6.183
125000000,24.898,292351275,102,6.327
4200000,26.338,0,98,6.568
84000000,31.935,0,94,4.129
125687,22.938,0,90,6.26
10000000,29.033,31973249,97,7.365
25000000,24.512,77411570,91,6.066
40000000,27.384,178866158,129,6.515
0,26.132,20000000,101,7.646
0,26.022,0,95,8.218
0,22.408,0,88,7.329
29000000,28.779,168841459,129,7.599
0,21.796,0,116,6.5
0,22.453,0,96,7.4
75000000,31.929,342463063,110,6.504
0,21.738,0,93,3.9
125000000,25.783,409231607,110,5.506
0,21.696,0,87,5.27
19500000,24.634,195333312,123,7.25
30000000,29.679,40346186,94,6.465
53000000,26.577,83282296,124,7.369
0,23.489,0,97,6.848
0,20.939,24200000,94,8.075
15000000,24.922,5600000,87,5.914
0,23.989,0,0,6.5
64000000,26.923,97571250,108,7.614
100000000,27.432,171616764,102,7.7
1250000,23.267,21722776,86,6.154
0,23.476,0,74,9.0
0,23.863,0,64,6.3
0,17.794,0,85,5.622
4000000,36.527,11744471,173,7.943
150000000,23.666,0,102,5.8
0,25.918,0,104,6.1
195000000,25.39,1123794079,154,6.173
40000000,26.372,3485251,101,6.813
3000000,33.162,0,90,5.982
0,25.067,0,132,7.153
100000000,22.31,290745055,146,6.1
100000000,25.507,336529144,121,5.404
0,18.542,0,31,6.1
27000000,22.506,115229890,133,7.744
6000000,29.605,23341568,106,8.198
0,20.682,0,71,5.411
0,21.404,1158473,124,7.35
0,16.609,0,100,5.4
18000000,21.166,33766787,109,8.226
65000000,27.052,117487473,132,6.864
120000000,23.102,169956806,78,5.745
18000000,26.0,122195920,101,5.819
0,19.676,0,109,7.558
0,20.037,0,95,5.3
1500000,26.296,65000000,92,7.013
0,20.649,0,92,7.286
0,21.786,0,95,6.331
49000000,24.406,0,121,6.146
44000000,31.497,155760117,188,7.744
100000000,26.993,266465037,157,7.575
21800000,24.593,0,96,6.385
35000000,21.549,93320380,90,6.116
43000000,28.296,47309313,108,7.261
0,24.644,0,104,6.3
0,21.889,0,73,6.941
36000000,27.735,12532777,106,7.552
0,15.699,0,0,2.0
5000000,21.404,0,95,6.281
10000000,26.279,57500000,90,6.648
0,24.129,5013090,115,6.983
40000000,32.232,86234523,114,6.895
0,21.408,0,47,6.93
40000000,30.077,224920315,121,7.35
50000000,24.131,133511855,115,6.852
0,24.65,0,113,6.448
400000,27.721,1940906,91,7.801
0,23.374,0,30,6.813
0,23.377,1476843,88,5.56
0,22.463,159959,130,6.27
45000000,26.072,160078586,101,6.216
150000000,28.02,413106170,105,6.124
22000000,24.821,34061097,106,6.742
74000000,24.635,1156730962,91,6.393
10500000,22.369,23000000,90,6.219
0,26.315,0,94,7.8
0,23.542,0,114,7.198
65000000,25.566,65079104,101,6.398
70000000,27.614,171844840,113,5.5
0,22.383,0,85,6.5
0,25.066,0,83,6.862
0,23.774,0,96,5.94
70000000,21.764,123081555,101,6.498
5000000,27.372,0,100,5.771
0,15.416,0,123,7.333
400000,25.69,0,90,5.712
650000,26.753,55000000,127,7.489
0,29.742,0,81,4.857
0,20.697,0,95,5.8
82500000,27.803,240685326,107,6.265
12000000,35.937,91244913,112,6.659
90000000,33.852,204313400,113,5.693
80000000,31.051,116643346,117,6.145
0,32.345,0,132,7.225
35000000,24.102,31505287,103,6.2
110000000,29.249,333011068,119,6.338
21000000,26.351,72526996,99,6.6
0,29.806,4300000,115,8.197
50000000,27.55,260095986,112,6.759
28000000,28.501,60700000,103,6.398
30000000,27.797,51132598,83,6.464
58000000,35.893,199000000,111,6.704
1500000,29.344,14796236,92,5.696
4000000,23.393,119723856,102,7.4
0,20.288,0,38,7.3
0,23.342,0,75,6.396
40000000,21.14,75505856,112,7.389
4500000,20.632,0,95,6.034
0,24.82,0,89,6.051
110000000,28.8,253890701,115,5.945
30000000,21.791,18010317,115,6.625
20000000,35.809,16974459,105,6.731
4000000,25.986,14237880,91,7.144
10000000,26.235,21485066,102,7.421
2000000,35.781,6671108,92,6.9
0,26.837,0,76,6.918
65000000,27.581,217764291,120,7.205
0,25.533,0,91,6.719
0,22.298,0,94,6.8
0,20.095,0,57,7.472
0,27.067,0,112,5.47
0,23.831,0,130,8.029
80000000,27.429,245676146,138,7.016
0,21.367,0,93,4.75
3400000,24.479,78638987,105,7.233
0,25.423,0,65,6.167
0,28.34,0,90,8.153
35000000,21.835,67450815,130,6.224
80000000,22.546,181466833,93,6.035
0,26.829,0,97,5.414
60000000,24.773,0,94,7.771
0,23.829,0,97,6.914
200000000,24.873,325286646,94,6.857
0,18.692,0,86,7.9
159000000,31.833,968853,209,7.622
0,22.066,0,90,4.786
4000000,22.02,9304609,107,6.794
11000000,19.822,3639345,94,5.364
0,23.064,0,91,4.8
0,25.071,8852989,119,7.616
0,26.84,0,142,6.512
42000000,24.165,363889678,124,7.263
0,19.574,0,137,7.519
61000000,26.717,131940411,109,6.53
20000000,24.765,117760134,105,6.683
70000000,25.014,195735876,115,5.876
0,21.076,0,73,6.409
0,19.688,0,85,5.768
0,22.667,0,95,6.731
33000000,23.566,67200000,112,6.397
26000000,25.16,177378645,116,6.368
2600000,23.758,32980880,91,6.105
75000000,22.26,226904017,110,5.973
0,23.84,0,89,6.6
14600000,24.406,71074049,101,7.606
0,28.157,3800000,98,7.782
0,25.367,0,92,6.295
4900000,24.76,148868835,81,6.333
0,29.082,0,103,7.11
115000000,29.7,378882411,141,7.041
0,19.061,0,0,6.25
120000000,30.95,203567857,126,6.262
0,20.895,0,95,6.298
0,26.655,0,77,5.744
25000000,22.005,83080890,102,4.97
51000000,32.057,35808437,97,6.489
0,16.803,0,96,5.737
0,34.855,0,103,8.75
25000000,27.146,40452643,103,6.274
0,20.287,0,87,3.6
28000000,22.792,71416730,90,5.91
25000000,27.489,132963417,104,6.669
149000000,30.988,178120010,84,6.2
24000000,23.989,0,117,6.654
700000,35.33,2200000,128,6.913
130000000,28.786,218122627,144,6.89
0,20.155,0,65,4.0
55000000,23.235,154906693,105,6.1
120000000,26.739,415484914,123,6.321
0,23.525,0,85,5.299
0,17.306,0,0,2.0
0,25.564,0,85,5.0
20000000,20.533,22222308,124,7.174
0,15.119,0,72,5.4
0,24.056,0,75,5.6
9000000,27.529,0,100,6.47
0,17.568,0,50,5.389
0,25.898,0,106,3.8
2100000,25.178,0,98,7.7
5000000,26.981,90894962,84,5.407
120000000,25.884,186053725,95,6.977
900000,19.227,2250000,96,7.607
0,22.558,0,72,5.484
47000000,24.476,2331721,141,7.832
0,19.149,0,70,5.0
50200000,21.526,127869379,106,6.727
1500000,27.97,32511655,78,7.177
0,25.771,0,86,7.152
0,15.066,0,0,0.0
25000000,22.423,84618541,96,6.68
23000000,27.216,50694672,102,7.5
32000000,23.466,18636537,107,6.514
36000000,20.268,83200000,105,5.7
38000000,24.721,125427681,89,6.235
0,22.517,0,85,5.38
0,32.049,0,80,7.0
80000000,24.759,91188905,113,5.4
0,21.588,0,111,5.5
0,21.311,0,95,7.013
20500000,26.358,87987055,99,4.446
69000000,32.267,151572634,140,6.529
100000000,24.009,100140916,101,6.5
0,17.735,42195,90,6.032
37000000,28.115,117501013,100,6.848
0,35.027,0,92,6.433
0,24.256,0,30,7.151
0,24.41,0,85,6.115
0,22.082,0,98,7.514
9000000,22.35,24058838,113,7.06
0,18.535,0,100,6.0
8200000,29.247,80035402,107,6.666
7000000,26.051,0,92,5.6
0,23.245,0,80,0.0
6000200,23.446,7048886,94,5.89
1100000,28.497,9148519,101,7.424
50000000,23.694,41482207,106,6.393
0,21.444,0,89,5.7
80000000,27.746,212874864,99,6.122
14000000,18.443,38625550,74,7.052
78000000,29.944,179179718,103,5.244
0,25.518,0,70,4.444
13200000,24.242,100000000,190,8.571
5000000,21.495,54418872,103,6.9
130000000,29.392,459242249,124,6.315
0,23.951,0,102,5.236
2200000,24.487,0,93,5.118
50000000,24.739,160602194,89,6.039
0,24.734,0,108,6.567
0,27.695,0,120,6.0
30000000,24.702,29942746,128,6.33
110000000,25.586,121790373,107,6.852
4600000,17.738,0,102,6.2
4500000,22.678,8025872,101,5.669
0,22.123,0,77,2.8
0,21.234,26617621,90,6.521
40000000,23.427,244931766,135,7.103
1300000,22.226,447741,97,5.8
45000000,26.428,86165646,112,6.837
35000000,28.674,75395048,131,7.657
0,19.573,1524966,105,7.562
4000000,24.371,16491080,94,7.971
0,22.194,0,104,7.082
19000000,30.971,25836616,108,7.009
0,25.386,0,90,8.5
15000000,27.171,80460948,110,6.209
20000000,28.32,23875127,119,8.354
0,19.5,0,85,6.1
13200000,22.36,53830415,83,5.968
80000000,28.494,0,0,0.0
0,20.22,0,88,4.938
3000000,15.257,623462,97,6.818
0,17.94,0,113,6.167
19000000,27.877,50020902,136,7.136
60000000,22.765,219417255,128,7.332
0,16.042,0,12,0.0
0,26.135,7589419,104,7.027
60000000,22.517,135511030,105,6.111
0,17.057,0,0,0.0
0,27.962,0,89,7.507
0,20.229,0,110,4.333
0,28.104,0,103,7.5
0,25.272,13905020,94,6.458
0,20.956,0,80,8.192
0,21.208,0,22,7.061
70000000,33.955,329803958,104,7.515
58000000,25.309,158162788,103,6.315
0,22.715,21832649,107,6.238
28000000,32.204,299965036,103,6.465
90000000,20.194,199850315,106,6.022
10500000,20.71,840809,92,5.721
50000000,20.709,242786137,96,6.26
0,18.243,0,121,6.881
0,15.755,0,84,0.0
0,20.447,0,82,7.125
14000000,26.698,875386,97,5.601
15000000,23.695,30102717,110,6.1
70000000,23.692,177427090,101,5.884
0,23.212,0,89,7.242
0,19.446,6629178,75,7.767
25000000,31.096,36993168,99,5.746
70000000,25.349,182379278,87,6.635
100000000,24.597,94061311,125,5.718
45000000,21.198,173185859,112,6.435
0,17.932,0,88,3.3
0,26.704,0,68,0.0
11000000,25.801,18129854,109,7.514
0,22.955,9750139,96,6.0
20000000,27.438,44617342,92,6.613
0,31.646,0,111,6.344
4645437,29.69,9757417,95,6.431
52000000,22.136,609841637,108,6.967
68000000,20.886,68267862,102,5.56
10000000,30.333,83557872,103,7.804
28000000,23.191,75100000,100,6.698
80000000,26.134,233093859,104,5.6
0,23.85,9494985,147,7.8
15000000,25.43,107217396,86,6.544
0,24.432,0,85,6.3
2500000,24.88,11500000,119,7.522
0,17.94,0,6,7.016
0,25.092,7,75,5.8
2600000,17.125,119500000,93,7.288
3800000,34.296,18309793,116,8.096
0,21.235,0,88,2.5
0,19.959,0,107,5.7
0,15.721,0,0,0.0
0,25.679,0,83,6.177
0,25.119,0,90,7.8
102,19.321,0,85,5.0
